Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"Martin of Tours, Bishop, c.397 [6] White",11/11/2016,,,,TRUE,FALSE,"Week of Proper 32 [3] Green

DAILY EUCHARIST
2 John 4-9
Psalm 119:1-8
Luke 17:26-37

DAILY PRAYER: Week B
Joel 2:28 - 3:8
James 1:16-27
Luke 16:1-9",Normal,Normal,3
"Machar, Bishop, c.600 [6] White",12/11/2016,,,,TRUE,FALSE,"Week of Proper 32 [3] Green

DAILY EUCHARIST
3 John 5-8
Psalm 112
Luke 18:1-8

DAILY PRAYER: Week B
Joel 3:9-17
James 2:1-13
Luke 16:10-17, (18)",Normal,Normal,3
Pentecost 26 [3] Green; SPB Trinity 25,13/11/2016,,,,TRUE,FALSE,"Week of Proper 33 [3] Green

EUCHARIST

REMEMBRANCE SUNDAY
Job 19:21-27
Psalm 90
1 Corinthians 15:51-57
John 6:37-40

Continuous:
Isaiah 65:17-25
Psalm 98 or Canticle: Isaiah 12
2 Thessalonians 3:6-13
Luke 21:5-19

Thematic:
Malachi 4:1-2a
Psalm 98
2 Thessalonians 3:6-13
Luke 21:5-19

DAILY PRAYER: Week C
Daniel 3:13-30
Revelation 4:1-11
Matthew 13:24-30, 36-43

ALTERNATIVE PSALMS
Morning: Psalm 89:19-29
Evening: Psalm 95 or Psalm 97",Normal,Normal,3
Monday after Pentecost 26,14/11/2016,,,,TRUE,FALSE,"Week of Proper 33 [3] Green
(Ordination of Samuel Seabury, Bishop, 1784)

DAILY EUCHARIST
Revelation 1:1-4, 2:1-5
Psalm 1
Luke 18:35-43

DAILY PRAYER: Week C
Habakkuk 2:1-4, 9-20
James 2:14-26
Luke 16:19-31",Normal,Normal,3
Tuesday after Pentecost 26,15/11/2016,,,,TRUE,FALSE,"Week of Proper 33 [3] Green

DAILY EUCHARIST
Revelation 3:1-6, 14-22
Psalm 15
Luke 19:1-10

DAILY PRAYER: Week C
Habakkuk 3:1-10, (11-15), 16-18
James 3:1-12
Luke 17:1-10",Normal,Normal,3
"Margaret of Scotland, 1093 [4] White",16/11/2016,,,,TRUE,FALSE,"Margaret of Scotland, 1093 [4] White

EUCHARIST
Proverbs 31:10-13, (14-24), 25-31
Psalm 112
2 Timothy 1:1-7
Matthew 13:44-46 or Luke 11:33-36

MORNING PRAYER: Festivals
Isaiah 35:1-10
Matthew 13:44-46 or Luke 11:33-36

EVENING PRAYER: Festivals
Wisdom of Solomon 6:1-21
Revelation 7:9-17",Normal,Normal,3
"Hilda of Whitby, 680 and Hugh of Lincoln, Bishop, 1200 [6] White",17/11/2016,,,,TRUE,FALSE,"Week of Proper 33 [3] Green

DAILY EUCHARIST
Revelation 5:1-10
Psalm 149:1-5
Luke 19:41-44

DAILY PRAYER: Week C
Malachi 2:1-16
James 4:13 - 5:6
Luke 17:20-37",Normal,Normal,3
"Fergus, Bishop, c.750 [6] White",18/11/2016,,,,TRUE,FALSE,"Week of Proper 33 [3] Green

DAILY EUCHARIST
Revelation 10:8-11
Psalm 119:65-72
Luke 19:45-48

DAILY PRAYER: Week C
Malachi 3:1-12
James 5:7-12
Luke 18:1-8",Normal,Normal,3
Saturday after Pentecost 26,19/11/2016,,,,TRUE,FALSE,"Week of Proper 33 [3] Green

DAILY EUCHARIST
Revelation 11:1-12
Psalm 144:1-10
Luke 20:27-40

DAILY PRAYER: Week C
Malachi 3:13 - 4:6
James 5:13-20
Luke 18:9-14",Normal,Normal,3
The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent),20/11/2016,,,,TRUE,FALSE,"The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent)
Week of Proper 34

EUCHARIST

Continuous:
Jeremiah 23:1-6
Canticle: Luke 1:68-79
Colossians 1:11-20
Luke 23:33-43

Thematic:
Jeremiah 23:1-6
Psalm 46
Colossians 1:11-20
Luke 23:33-43

DAILY PRAYER: Week D
Daniel 5:(1-12), 13-30 or Isaiah 4:2 - 5:7
Revelation 11:15-18
John 6:1-15

ALTERNATIVE PSALMS
Morning: Psalm 29
Evening: Psalm 110",Normal,Normal,3
"Columban, Bishop, 615 [6] White",21/11/2016,,,,TRUE,FALSE,"Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Revelation 14:1-5
Psalm 24:1-6
Luke 21:1-4

DAILY PRAYER: Week D
Zechariah 10:1-12
Galations 6:1-10
Luke 18:15-30",Normal,Normal,3
"Cecilia, Martyr, c.230 [6] White",22/11/2016,,,,TRUE,FALSE,"Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Revelation 14:14-20
Psalm 96
Luke 21:5-9

DAILY PRAYER: Week D
Zechariah 11:4-17
1 Corinthians 3:10-23
Luke 18:31-43",Normal,Normal,3
"Clement of Rome, Bishop and Martyr, c.100 [6] Red",23/11/2016,,,,TRUE,FALSE,"Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Revelation 15:1-4
Psalm 98
Luke 21:10-19

DAILY PRAYER: Week D
Zechariah 12:1-10
Ephesians 1:3-14
Luke 19:1-10",Normal,Normal,3
"Lucy Menzies, 1954 [6] White",24/11/2016,,,,TRUE,FALSE,"Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Revelation 18:1-2, 21 - 19:3, 9
Psalm 100
Luke 21:20-28

DAILY PRAYER: Week D
Zechariah 13:1-9
Ephesians 1:15-23
Luke 19:11-27",Normal,Normal,3
Friday after the Last Sunday after Pentecost,25/11/2016,,,,TRUE,FALSE,"Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Revelation 20:1-4, 11- 21:4
Psalm 84
Luke 21:29-33

DAILY PRAYER: Week D
Zechariah 14:1-11
Romans 15:7-13
Luke 19:28-40",Normal,Normal,3
Saturday after the Last Sunday after Pentecost,26/11/2016,,,,TRUE,FALSE,"Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Revelation 22:1-7
Psalm 95:1-7
Luke 21:34-36

DAILY PRAYER: Week D
Zechariah 14:12-21
Philippians 2:1-11
Luke 19:41-48",Normal,Normal,3
,,,,,,,,,,
,,,,,,,,,,
